1.370000000	1.000000
1.470000000	1.000000
1.980408163	4
2.490000000	1.000000
2.640000000	2.000000
2.700000000	1.000000
2.860000000	1.000000
2.990000000	1.000000
3.190000000	1.000000
3.300000000	1.000000
3.510000000	1.000000
3.630000000	5
3.710204081	1.000000
3.780000000	3.000000
3.831292517	1.000000
3.910000000	1.000000
3.970000000	1.000000
4.100000000	1.000000
4.210000000	1.000000
4.410000000	1.000000
4.490000000	1.000000
4.650000000	1.000000
4.790000000	2.000000
4.838095238	1.000000
5.000000000	1.000000
5.070000000	1.000000
5.260000000	1.000000
5.360000000	2.000000
5.400000000	1.000000
5.540000000	1.000000
5.640000000	1.000000
5.810000000	1.000000
5.930000000	1.000000
6.110000000	1.000000
6.200000000	1.000000
6.260000000	1.000000
6.330000000	1.000000
6.490000000	1.000000
6.660000000	1.000000
6.760000000	1.000000
6.920000000	1.000000
7.030000000	1.000000
7.190000000	1.000000
7.295510204	1
7.328163265	2.000000
7.370000000	1.000000
7.490000000	1.000000
7.600000000	1.000000
7.780000000	1.000000
7.880000000	1.000000
8.050000000	1.000000
8.170000000	5
8.225691609	1.000000
8.290000000	3.000000
8.354807256	1.000000
8.430000000	2.000000
8.478888888	1.000000
8.570000000	1.000000
8.700000000	1.000000
8.880000000	1.000000
8.980000000	6
9.120000000	2.000000
9.170000000	1.000000
9.250000000	3.000000
9.279297052	1.000000
9.420000000	1.000000
9.530000000	1.000000
9.607256235	4.000000
9.810000000	2.000000
9.858299319	1.000000
9.980000000	1.000000
10.090000000	1.000000
10.240000000	1.000000
10.350000000	1.000000
10.530000000	1.000000
10.630000000	2.000000
10.683990929	1.000000
10.780000000	1.000000
10.900000000	1.000000
11.080000000	1.000000
11.170000000	1.000000
11.330000000	1.000000
11.450000000	1.000000
11.610000000	1.000000
11.710000000	1.000000
11.790000000	1.000000
11.865011337	1.000000
11.990000000	1.000000
12.150000000	1.000000
12.260000000	2.000000
12.430000000	1.000000
12.540000000	5
12.588843537	1
12.642539682	3.000000
12.688253968	1
12.830000000	2.000000
12.970000000	1.000000
13.100000000	1.000000
13.240000000	1.000000
13.360000000	1.000000
13.440725623	4.000000
13.650000000	2.000000
13.674376417	1
13.790000000	1.000000
13.910000000	1.000000
14.080000000	1.000000
14.190000000	2.000000
14.237460317	1
14.350000000	1.000000
14.460000000	1.000000
14.620000000	1.000000
14.740000000	1.000000
14.890000000	1.000000
14.990000000	1.000000
15.060000000	1.000000
15.150000000	1.000000
15.270000000	1.000000
15.430000000	1.000000
15.530000000	1.000000
15.690000000	1.000000
15.800000000	1.000000
15.970000000	1.000000
16.065306122	1
16.091428571	2.000000
16.120453514	1
16.230000000	1.000000
16.350000000	1.000000
16.530000000	1.000000
16.620000000	1.000000
16.800000000	1.000000
16.900000000	5
16.971995464	1.000000
17.030000000	3.000000
17.080997732	1.000000
17.170000000	2.000000
17.229002267	1.000000
17.450000000	1.000000
17.610000000	1.000000
17.730000000	6
17.880000000	2.000000
17.910000000	1.000000
18.000000000	3.000000
18.020000000	1.000000
18.158730158	1
18.270000000	1.000000
18.360453514	4.000000
18.550000000	2.000000
18.600634920	1
18.720362811	1
18.830000000	1.000000
18.980000000	1.000000
19.090000000	3.000000
19.141995464	1.000000
19.242086167	1
19.370000000	2.000000
19.408004535	1.000000
19.512018140	1
19.640000000	1.000000
19.810000000	1.000000
19.910000000	1.000000
20.060000000	1.000000
20.206009070	2.000000
20.261995464	1.000000
20.331247165	1
20.471292517	2
20.509002267	1.000000
20.600000000	1.000000
20.740000000	5
20.789002267	1.000000
20.870000000	3.000000
20.905011337	1.000000
21.046009070	2.000000
21.087006802	1.000000
21.280000000	1.000000
21.450000000	1.000000
21.560000000	1.000000
21.626485260	4.000000
21.810000000	2.000000
21.849977324	1
21.973333333	1
22.090000000	1.000000
22.250000000	1.000000
22.360000000	1.000000
22.500000000	1.000000
22.620000000	2.000000
22.671995464	1.000000
22.741768707	1
22.890000000	1.000000
23.026938775	1
23.150000000	2.000000
23.203990929	1.000000
23.305578231	1
23.420000000	1.000000
23.580000000	1.000000
23.700000000	1.000000
23.860000000	1.000000
23.970000000	5
24.015011337	1.000000
24.113990929	3.000000
24.230000000	1.000000
24.364988662	1
24.490000000	2.000000
24.536009070	1.000000
24.650000000	1.000000
24.742312925	1
24.900000000	1.000000
25.040000000	5
25.080000000	1.000000
25.160000000	3.000000
25.300000000	2.000000
25.346031746	1
25.460000000	1.000000
25.562993197	1
25.740000000	1.000000
25.840000000	1.000000
25.922176870	4.000000
26.110000000	2.000000
26.150000000	1.000000
26.262494331	1
26.379319727	1
26.540000000	1.000000
26.650000000	1.000000
26.810000000	1.000000
26.930000000	1.000000
27.100000000	1.000000
27.190000000	2.000000
27.234829931	1.000000
27.330000000	1.000000
27.456870748	1
27.610000000	1.000000
27.730000000	3.000000
27.890000000	1.000000
28.000000000	2.000000
28.045351473	1
28.140000000	1.000000
28.250000000	1.000000
28.401632653	1
28.520000000	1.000000
28.670000000	1.000000
28.790000000	2
28.829002267	1.000000
28.937142857	1
29.053968253	2
29.111292517	1
29.218684807	1
29.332607709	5
29.388480725	1
29.435646258	3
29.482811791	1
29.616326530	2
29.662040816	1
29.767981859	1
29.876825396	1
30.040090702	1
